"ring","tmt","id","year","diam","cones"
1,"AMB",1,1998,19.4,0
1,"AMB",1,1999,19.4,0
1,"AMB",1,2000,19.4,0
1,"AMB",2,1998,14.1,0
1,"AMB",2,1999,14.1,0
1,"AMB",2,2000,14.1,4
1,"AMB",3,1998,19.4,0
1,"AMB",3,1999,19.4,6
1,"AMB",3,2000,19.4,0
1,"AMB",4,1998,21.6,0
1,"AMB",4,1999,21.6,0
1,"AMB",4,2000,21.6,0
1,"AMB",5,1998,10.8,0
1,"AMB",5,1999,10.8,0
1,"AMB",5,2000,10.8,0
1,"AMB",6,1998,19.8,0
1,"AMB",6,1999,19.8,0
1,"AMB",6,2000,19.8,0
1,"AMB",7,1998,6.1,0
1,"AMB",7,1999,6.1,0
1,"AMB",7,2000,6.1,0
1,"AMB",8,1998,15.5,0
1,"AMB",8,1999,15.5,0
1,"AMB",8,2000,15.5,0
1,"AMB",9,1998,16.1,0
1,"AMB",9,1999,16.1,0
1,"AMB",9,2000,16.1,0
1,"AMB",10,1998,5.8,0
1,"AMB",10,1999,5.8,0
1,"AMB",10,2000,5.8,0
1,"AMB",11,1998,7.3,0
1,"AMB",11,1999,7.3,0
1,"AMB",11,2000,7.3,0
1,"AMB",12,1998,17.3,0
1,"AMB",12,1999,17.3,0
1,"AMB",12,2000,17.3,0
1,"AMB",13,1998,7.7,0
1,"AMB",13,1999,7.7,0
1,"AMB",13,2000,7.7,0
1,"AMB",14,1998,18.6,0
1,"AMB",14,1999,18.6,4
1,"AMB",14,2000,18.6,2
1,"AMB",15,1998,8,0
1,"AMB",15,1999,8,0
1,"AMB",15,2000,8,0
1,"AMB",16,1998,10.8,0
1,"AMB",16,1999,10.8,0
1,"AMB",16,2000,10.8,0
1,"AMB",17,1998,14,0
1,"AMB",17,1999,14,0
1,"AMB",17,2000,14,2
1,"AMB",18,1998,19,0
1,"AMB",18,1999,19,2
1,"AMB",18,2000,19,8
1,"AMB",19,1998,3.4,0
1,"AMB",19,1999,3.4,0
1,"AMB",19,2000,3.4,0
1,"AMB",20,1998,16.3,0
1,"AMB",20,1999,16.3,0
1,"AMB",20,2000,16.3,0
1,"AMB",21,1998,15.6,0
1,"AMB",21,1999,15.6,0
1,"AMB",21,2000,15.6,0
1,"AMB",22,1998,4.4,0
1,"AMB",22,1999,4.4,0
1,"AMB",22,2000,4.4,0
1,"AMB",23,1998,16.5,0
1,"AMB",23,1999,16.5,0
1,"AMB",23,2000,16.5,3
1,"AMB",24,1998,16.2,0
1,"AMB",24,1999,16.2,0
1,"AMB",24,2000,16.2,8
1,"AMB",25,1998,21.6,0
1,"AMB",25,1999,21.6,3
1,"AMB",25,2000,21.6,1
1,"AMB",26,1998,18.8,0
1,"AMB",26,1999,18.8,0
1,"AMB",26,2000,18.8,0
1,"AMB",27,1998,19.1,0
1,"AMB",27,1999,19.1,0
1,"AMB",27,2000,19.1,3
1,"AMB",28,1998,15.5,0
1,"AMB",28,1999,15.5,0
1,"AMB",28,2000,15.5,0
1,"AMB",29,1998,9.3,0
1,"AMB",29,1999,9.3,0
1,"AMB",29,2000,9.3,0
1,"AMB",30,1998,6,0
1,"AMB",30,1999,6,0
1,"AMB",30,2000,6,0
1,"AMB",31,1998,11.7,0
1,"AMB",31,1999,11.7,0
1,"AMB",31,2000,11.7,0
1,"AMB",32,1998,24.3,0
1,"AMB",32,1999,24.3,12
1,"AMB",32,2000,24.3,15
1,"AMB",33,1998,21.5,0
1,"AMB",33,1999,21.5,10
1,"AMB",33,2000,21.5,12
1,"AMB",34,1998,3.5,0
1,"AMB",34,1999,3.5,0
1,"AMB",34,2000,3.5,0
1,"AMB",35,1998,3,0
1,"AMB",35,1999,3,0
1,"AMB",35,2000,3,0
1,"AMB",36,1998,14.2,0
1,"AMB",36,1999,14.2,0
1,"AMB",36,2000,14.2,0
1,"AMB",37,1998,10.2,0
1,"AMB",37,1999,10.2,0
1,"AMB",37,2000,10.2,0
1,"AMB",38,1998,12.2,0
1,"AMB",38,1999,12.2,0
1,"AMB",38,2000,12.2,0
1,"AMB",39,1998,9.3,0
1,"AMB",39,1999,9.3,0
1,"AMB",39,2000,9.3,0
1,"AMB",40,1998,15.4,0
1,"AMB",40,1999,15.4,0
1,"AMB",40,2000,15.4,0
1,"AMB",41,1998,19.8,0
1,"AMB",41,1999,19.8,0
1,"AMB",41,2000,19.8,0
1,"AMB",42,1998,11.3,0
1,"AMB",42,1999,11.3,0
1,"AMB",42,2000,11.3,0
1,"AMB",43,1998,21.4,0
1,"AMB",43,1999,21.4,0
1,"AMB",43,2000,21.4,0
1,"AMB",44,1998,18.9,0
1,"AMB",44,1999,18.9,0
1,"AMB",44,2000,18.9,0
1,"AMB",45,1998,12.7,0
1,"AMB",45,1999,12.7,0
1,"AMB",45,2000,12.7,0
1,"AMB",46,1998,21.1,0
1,"AMB",46,1999,21.1,2
1,"AMB",46,2000,21.1,15
1,"AMB",47,1998,22.3,0
1,"AMB",47,1999,22.3,0
1,"AMB",47,2000,22.3,0
1,"AMB",48,1998,12.7,0
1,"AMB",48,1999,12.7,0
1,"AMB",48,2000,12.7,0
1,"AMB",49,1998,6.7,0
1,"AMB",49,1999,6.7,0
1,"AMB",49,2000,6.7,0
1,"AMB",50,1998,13.1,0
1,"AMB",50,1999,13.1,0
1,"AMB",50,2000,13.1,0
1,"AMB",51,1998,15.3,0
1,"AMB",51,1999,15.3,0
1,"AMB",51,2000,15.3,0
1,"AMB",52,1998,19.5,0
1,"AMB",52,1999,19.5,0
1,"AMB",52,2000,19.5,4
1,"AMB",53,1998,19.4,0
1,"AMB",53,1999,19.4,0
1,"AMB",53,2000,19.4,0
1,"AMB",54,1998,12.6,0
1,"AMB",54,1999,12.6,0
1,"AMB",54,2000,12.6,0
1,"AMB",55,1998,17.7,0
1,"AMB",55,1999,17.7,4
1,"AMB",55,2000,17.7,0
1,"AMB",56,1998,15.8,0
1,"AMB",56,1999,15.8,0
1,"AMB",56,2000,15.8,0
1,"AMB",57,1998,20.3,0
1,"AMB",57,1999,20.3,0
1,"AMB",57,2000,20.3,0
1,"AMB",58,1998,4.3,0
1,"AMB",58,1999,4.3,0
1,"AMB",58,2000,4.3,0
1,"AMB",59,1998,7.6,0
1,"AMB",59,1999,7.6,0
1,"AMB",59,2000,7.6,0
1,"AMB",60,1998,6.5,0
1,"AMB",60,1999,6.5,0
1,"AMB",60,2000,6.5,0
1,"AMB",61,1998,15.7,0
1,"AMB",61,1999,15.7,0
1,"AMB",61,2000,15.7,0
1,"AMB",62,1998,17.1,0
1,"AMB",62,1999,17.1,2
1,"AMB",62,2000,17.1,0
1,"AMB",63,1998,17.5,0
1,"AMB",63,1999,17.5,2
1,"AMB",63,2000,17.5,0
1,"AMB",64,1998,17.9,0
1,"AMB",64,1999,17.9,0
1,"AMB",64,2000,17.9,2
1,"AMB",65,1998,5.2,0
1,"AMB",65,1999,5.2,0
1,"AMB",65,2000,5.2,0
1,"AMB",66,1998,14.8,0
1,"AMB",66,1999,14.8,0
1,"AMB",66,2000,14.8,0
1,"AMB",67,1998,15.5,0
1,"AMB",67,1999,15.5,0
1,"AMB",67,2000,15.5,0
1,"AMB",68,1998,7.7,0
1,"AMB",68,1999,7.7,0
1,"AMB",68,2000,7.7,0
1,"AMB",69,1998,21.9,0
1,"AMB",69,1999,21.9,9
1,"AMB",69,2000,21.9,20
1,"AMB",70,1998,4.8,0
1,"AMB",70,1999,4.8,0
1,"AMB",70,2000,4.8,0
1,"AMB",71,1998,5.6,0
1,"AMB",71,1999,5.6,0
1,"AMB",71,2000,5.6,0
1,"AMB",72,1998,22.3,0
1,"AMB",72,1999,22.3,0
1,"AMB",72,2000,22.3,0
1,"AMB",73,1998,11.5,0
1,"AMB",73,1999,11.5,0
1,"AMB",73,2000,11.5,0
1,"AMB",74,1998,22.3,0
1,"AMB",74,1999,22.3,0
1,"AMB",74,2000,22.3,2
1,"AMB",75,1998,13.2,0
1,"AMB",75,1999,13.2,0
1,"AMB",75,2000,13.2,0
1,"AMB",76,1998,23.8,0
1,"AMB",76,1999,23.8,10
1,"AMB",76,2000,23.8,14
1,"AMB",77,1998,6.5,0
1,"AMB",77,1999,6.5,0
1,"AMB",77,2000,6.5,0
1,"AMB",78,1998,19.4,0
1,"AMB",78,1999,19.4,0
1,"AMB",78,2000,19.4,5
1,"AMB",79,1998,18.5,0
1,"AMB",79,1999,18.5,0
1,"AMB",79,2000,18.5,0
1,"AMB",80,1998,17.3,0
1,"AMB",80,1999,17.3,3
1,"AMB",80,2000,17.3,0
1,"AMB",81,1998,12.6,0
1,"AMB",81,1999,12.6,0
1,"AMB",81,2000,12.6,0
1,"AMB",82,1998,6.2,0
1,"AMB",82,1999,6.2,0
1,"AMB",82,2000,6.2,0
1,"AMB",83,1998,17.2,0
1,"AMB",83,1999,17.2,0
1,"AMB",83,2000,17.2,0
1,"AMB",84,1998,14.1,0
1,"AMB",84,1999,14.1,0
1,"AMB",84,2000,14.1,0
1,"AMB",85,1998,20.5,0
1,"AMB",85,1999,20.5,0
1,"AMB",85,2000,20.5,0
1,"AMB",86,1998,6.4,0
1,"AMB",86,1999,6.4,0
1,"AMB",86,2000,6.4,0
1,"AMB",87,1998,21.2,0
1,"AMB",87,1999,21.2,0
1,"AMB",87,2000,21.2,1
1,"AMB",88,1998,16.5,0
1,"AMB",88,1999,16.5,0
1,"AMB",88,2000,16.5,0
1,"AMB",89,1998,11.2,0
1,"AMB",89,1999,11.2,0
1,"AMB",89,2000,11.2,0
1,"AMB",90,1998,10.4,0
1,"AMB",90,1999,10.4,0
1,"AMB",90,2000,10.4,0
1,"AMB",91,1998,23.1,0
1,"AMB",91,1999,23.1,0
1,"AMB",91,2000,23.1,1
1,"AMB",92,1998,15.3,0
1,"AMB",92,1999,15.3,0
1,"AMB",92,2000,15.3,0
1,"AMB",93,1998,22.2,0
1,"AMB",93,1999,22.2,5
1,"AMB",93,2000,22.2,0
1,"AMB",94,1998,18.7,0
1,"AMB",94,1999,18.7,3
1,"AMB",94,2000,18.7,2
1,"AMB",95,1998,14.1,0
1,"AMB",95,1999,14.1,0
1,"AMB",95,2000,14.1,0
1,"AMB",96,1998,3.1,0
1,"AMB",96,1999,3.1,0
1,"AMB",96,2000,3.1,0
2,"CO2",97,1998,20.9,0
2,"CO2",97,1999,20.9,59
2,"CO2",97,2000,20.9,43
2,"CO2",98,1998,13.6,0
2,"CO2",98,1999,13.6,0
2,"CO2",98,2000,13.6,0
2,"CO2",99,1998,15.7,0
2,"CO2",99,1999,15.7,0
2,"CO2",99,2000,15.7,4
2,"CO2",100,1998,6.3,0
2,"CO2",100,1999,6.3,0
2,"CO2",100,2000,6.3,0
2,"CO2",101,1998,2.7,0
2,"CO2",101,1999,2.7,0
2,"CO2",101,2000,2.7,0
2,"CO2",102,1998,25.6,0
2,"CO2",102,1999,25.6,9
2,"CO2",102,2000,25.6,0
2,"CO2",103,1998,4,0
2,"CO2",103,1999,4,0
2,"CO2",103,2000,4,0
2,"CO2",104,1998,20.9,1
2,"CO2",104,1999,20.9,14
2,"CO2",104,2000,20.9,2
2,"CO2",105,1998,7.8,0
2,"CO2",105,1999,7.8,0
2,"CO2",105,2000,7.8,0
2,"CO2",106,1998,27.1,0
2,"CO2",106,1999,27.1,0
2,"CO2",106,2000,27.1,0
2,"CO2",107,1998,25.2,1
2,"CO2",107,1999,25.2,6
2,"CO2",107,2000,25.2,2
2,"CO2",108,1998,19,0
2,"CO2",108,1999,19,0
2,"CO2",108,2000,19,0
2,"CO2",109,1998,17.8,0
2,"CO2",109,1999,17.8,0
2,"CO2",109,2000,17.8,0
2,"CO2",110,1998,22.8,0
2,"CO2",110,1999,22.8,26
2,"CO2",110,2000,22.8,4
2,"CO2",111,1998,12.5,0
2,"CO2",111,1999,12.5,2
2,"CO2",111,2000,12.5,0
2,"CO2",112,1998,21.1,0
2,"CO2",112,1999,21.1,21
2,"CO2",112,2000,21.1,17
2,"CO2",113,1998,22,0
2,"CO2",113,1999,22,0
2,"CO2",113,2000,22,0
2,"CO2",114,1998,22.4,0
2,"CO2",114,1999,22.4,1
2,"CO2",114,2000,22.4,0
2,"CO2",115,1998,5.1,0
2,"CO2",115,1999,5.1,0
2,"CO2",115,2000,5.1,0
2,"CO2",116,1998,16,0
2,"CO2",116,1999,16,0
2,"CO2",116,2000,16,0
2,"CO2",117,1998,20.7,0
2,"CO2",117,1999,20.7,0
2,"CO2",117,2000,20.7,0
2,"CO2",118,1998,15.7,0
2,"CO2",118,1999,15.7,0
2,"CO2",118,2000,15.7,0
2,"CO2",119,1998,5.5,0
2,"CO2",119,1999,5.5,0
2,"CO2",119,2000,5.5,0
2,"CO2",120,1998,18.9,0
2,"CO2",120,1999,18.9,0
2,"CO2",120,2000,18.9,0
2,"CO2",121,1998,22.9,0
2,"CO2",121,1999,22.9,1
2,"CO2",121,2000,22.9,0
2,"CO2",122,1998,15.5,0
2,"CO2",122,1999,15.5,0
2,"CO2",122,2000,15.5,0
2,"CO2",123,1998,18.6,0
2,"CO2",123,1999,18.6,0
2,"CO2",123,2000,18.6,3
2,"CO2",124,1998,19.3,0
2,"CO2",124,1999,19.3,0
2,"CO2",124,2000,19.3,0
2,"CO2",125,1998,14.2,0
2,"CO2",125,1999,14.2,4
2,"CO2",125,2000,14.2,0
2,"CO2",126,1998,12.3,0
2,"CO2",126,1999,12.3,0
2,"CO2",126,2000,12.3,0
2,"CO2",127,1998,11.8,0
2,"CO2",127,1999,11.8,2
2,"CO2",127,2000,11.8,0
2,"CO2",128,1998,26.8,0
2,"CO2",128,1999,26.8,0
2,"CO2",128,2000,26.8,0
2,"CO2",129,1998,17,0
2,"CO2",129,1999,17,0
2,"CO2",129,2000,17,0
2,"CO2",130,1998,5.7,0
2,"CO2",130,1999,5.7,0
2,"CO2",130,2000,5.7,0
2,"CO2",131,1998,12,0
2,"CO2",131,1999,12,0
2,"CO2",131,2000,12,0
2,"CO2",132,1998,19.8,0
2,"CO2",132,1999,19.8,29
2,"CO2",132,2000,19.8,6
2,"CO2",133,1998,19,1
2,"CO2",133,1999,19,2
2,"CO2",133,2000,19,6
2,"CO2",134,1998,23.6,4
2,"CO2",134,1999,23.6,0
2,"CO2",134,2000,23.6,0
2,"CO2",135,1998,19.9,0
2,"CO2",135,1999,19.9,0
2,"CO2",135,2000,19.9,20
2,"CO2",136,1998,8.4,0
2,"CO2",136,1999,8.4,0
2,"CO2",136,2000,8.4,0
2,"CO2",137,1998,22,0
2,"CO2",137,1999,22,4
2,"CO2",137,2000,22,40
2,"CO2",138,1998,18.1,0
2,"CO2",138,1999,18.1,0
2,"CO2",138,2000,18.1,0
2,"CO2",139,1998,21.6,0
2,"CO2",139,1999,21.6,8
2,"CO2",139,2000,21.6,3
2,"CO2",140,1998,17,0
2,"CO2",140,1999,17,0
2,"CO2",140,2000,17,0
2,"CO2",141,1998,12.4,0
2,"CO2",141,1999,12.4,0
2,"CO2",141,2000,12.4,0
2,"CO2",142,1998,2.9,0
2,"CO2",142,1999,2.9,0
2,"CO2",142,2000,2.9,0
2,"CO2",143,1998,22.6,0
2,"CO2",143,1999,22.6,1
2,"CO2",143,2000,22.6,1
2,"CO2",144,1998,20.8,0
2,"CO2",144,1999,20.8,14
2,"CO2",144,2000,20.8,27
2,"CO2",145,1998,18.2,0
2,"CO2",145,1999,18.2,0
2,"CO2",145,2000,18.2,4
2,"CO2",146,1998,14.2,0
2,"CO2",146,1999,14.2,0
2,"CO2",146,2000,14.2,0
2,"CO2",147,1998,17.3,0
2,"CO2",147,1999,17.3,11
2,"CO2",147,2000,17.3,0
2,"CO2",148,1998,14.5,0
2,"CO2",148,1999,14.5,0
2,"CO2",148,2000,14.5,14
2,"CO2",149,1998,8.6,0
2,"CO2",149,1999,8.6,0
2,"CO2",149,2000,8.6,0
2,"CO2",150,1998,9.1,0
2,"CO2",150,1999,9.1,0
2,"CO2",150,2000,9.1,0
2,"CO2",151,1998,2.6,0
2,"CO2",151,1999,2.6,0
2,"CO2",151,2000,2.6,0
2,"CO2",152,1998,19.8,0
2,"CO2",152,1999,19.8,2
2,"CO2",152,2000,19.8,0
2,"CO2",153,1998,20,0
2,"CO2",153,1999,20,20
2,"CO2",153,2000,20,23
2,"CO2",154,1998,22.2,0
2,"CO2",154,1999,22.2,5
2,"CO2",154,2000,22.2,0
2,"CO2",155,1998,10.2,0
2,"CO2",155,1999,10.2,0
2,"CO2",155,2000,10.2,0
2,"CO2",156,1998,12.9,0
2,"CO2",156,1999,12.9,0
2,"CO2",156,2000,12.9,0
2,"CO2",157,1998,20.9,0
2,"CO2",157,1999,20.9,1
2,"CO2",157,2000,20.9,0
2,"CO2",158,1998,21.1,0
2,"CO2",158,1999,21.1,6
2,"CO2",158,2000,21.1,4
2,"CO2",159,1998,7.3,0
2,"CO2",159,1999,7.3,0
2,"CO2",159,2000,7.3,0
2,"CO2",160,1998,5.8,0
2,"CO2",160,1999,5.8,0
2,"CO2",160,2000,5.8,0
2,"CO2",161,1998,23.1,0
2,"CO2",161,1999,23.1,1
2,"CO2",161,2000,23.1,44
2,"CO2",162,1998,17,0
2,"CO2",162,1999,17,7
2,"CO2",162,2000,17,0
2,"CO2",163,1998,21.5,0
2,"CO2",163,1999,21.5,4
2,"CO2",163,2000,21.5,5
2,"CO2",164,1998,10.1,0
2,"CO2",164,1999,10.1,0
2,"CO2",164,2000,10.1,0
2,"CO2",165,1998,18.4,0
2,"CO2",165,1999,18.4,0
2,"CO2",165,2000,18.4,1
2,"CO2",166,1998,22.6,0
2,"CO2",166,1999,22.6,0
2,"CO2",166,2000,22.6,7
2,"CO2",167,1998,21.2,0
2,"CO2",167,1999,21.2,0
2,"CO2",167,2000,21.2,4
3,"CO2",168,1998,21.5,0
3,"CO2",168,1999,21.5,0
3,"CO2",168,2000,21.5,0
3,"CO2",169,1998,22.4,0
3,"CO2",169,1999,22.4,1
3,"CO2",169,2000,22.4,6
3,"CO2",170,1998,17.3,0
3,"CO2",170,1999,17.3,0
3,"CO2",170,2000,17.3,0
3,"CO2",171,1998,16,0
3,"CO2",171,1999,16,0
3,"CO2",171,2000,16,0
3,"CO2",172,1998,25,0
3,"CO2",172,1999,25,25
3,"CO2",172,2000,25,27
3,"CO2",173,1998,22.4,0
3,"CO2",173,1999,22.4,0
3,"CO2",173,2000,22.4,0
3,"CO2",174,1998,23.9,0
3,"CO2",174,1999,23.9,0
3,"CO2",174,2000,23.9,0
3,"CO2",175,1998,23,0
3,"CO2",175,1999,23,0
3,"CO2",175,2000,23,0
3,"CO2",176,1998,21.9,0
3,"CO2",176,1999,21.9,0
3,"CO2",176,2000,21.9,1
3,"CO2",177,1998,19,0
3,"CO2",177,1999,19,3
3,"CO2",177,2000,19,17
3,"CO2",178,1998,28.6,0
3,"CO2",178,1999,28.6,30
3,"CO2",178,2000,28.6,37
3,"CO2",179,1998,16,0
3,"CO2",179,1999,16,0
3,"CO2",179,2000,16,0
3,"CO2",180,1998,22.5,0
3,"CO2",180,1999,22.5,1
3,"CO2",180,2000,22.5,0
3,"CO2",181,1998,23.2,0
3,"CO2",181,1999,23.2,1
3,"CO2",181,2000,23.2,0
3,"CO2",182,1998,8.7,0
3,"CO2",182,1999,8.7,0
3,"CO2",182,2000,8.7,0
3,"CO2",183,1998,23.4,0
3,"CO2",183,1999,23.4,0
3,"CO2",183,2000,23.4,0
3,"CO2",184,1998,15.3,0
3,"CO2",184,1999,15.3,0
3,"CO2",184,2000,15.3,0
3,"CO2",185,1998,25.6,0
3,"CO2",185,1999,25.6,16
3,"CO2",185,2000,25.6,13
3,"CO2",186,1998,19.2,0
3,"CO2",186,1999,19.2,6
3,"CO2",186,2000,19.2,5
3,"CO2",187,1998,17.4,0
3,"CO2",187,1999,17.4,0
3,"CO2",187,2000,17.4,1
3,"CO2",188,1998,23.8,0
3,"CO2",188,1999,23.8,6
3,"CO2",188,2000,23.8,12
3,"CO2",189,1998,20.4,0
3,"CO2",189,1999,20.4,0
3,"CO2",189,2000,20.4,0
3,"CO2",190,1998,19,0
3,"CO2",190,1999,19,4
3,"CO2",190,2000,19,10
3,"CO2",191,1998,3.6,0
3,"CO2",191,1999,3.6,0
3,"CO2",191,2000,3.6,0
3,"CO2",192,1998,23.4,0
3,"CO2",192,1999,23.4,11
3,"CO2",192,2000,23.4,5
3,"CO2",193,1998,19.6,0
3,"CO2",193,1999,19.6,0
3,"CO2",193,2000,19.6,1
3,"CO2",194,1998,17.5,0
3,"CO2",194,1999,17.5,0
3,"CO2",194,2000,17.5,0
3,"CO2",195,1998,16.5,0
3,"CO2",195,1999,16.5,0
3,"CO2",195,2000,16.5,0
3,"CO2",196,1998,22,2
3,"CO2",196,1999,22,30
3,"CO2",196,2000,22,31
3,"CO2",197,1998,19.7,0
3,"CO2",197,1999,19.7,0
3,"CO2",197,2000,19.7,0
3,"CO2",198,1998,7.35,0
3,"CO2",198,1999,7.35,0
3,"CO2",198,2000,7.35,0
3,"CO2",199,1998,18,0
3,"CO2",199,1999,18,0
3,"CO2",199,2000,18,0
3,"CO2",200,1998,17.8,0
3,"CO2",200,1999,17.8,0
3,"CO2",200,2000,17.8,0
3,"CO2",201,1998,9.6,0
3,"CO2",201,1999,9.6,0
3,"CO2",201,2000,9.6,0
3,"CO2",202,1998,15,0
3,"CO2",202,1999,15,0
3,"CO2",202,2000,15,0
3,"CO2",203,1998,12,0
3,"CO2",203,1999,12,0
3,"CO2",203,2000,12,0
3,"CO2",204,1998,17.7,0
3,"CO2",204,1999,17.7,0
3,"CO2",204,2000,17.7,7
3,"CO2",205,1998,21.4,0
3,"CO2",205,1999,21.4,0
3,"CO2",205,2000,21.4,0
3,"CO2",206,1998,17,0
3,"CO2",206,1999,17,0
3,"CO2",206,2000,17,0
3,"CO2",207,1998,22.1,0
3,"CO2",207,1999,22.1,0
3,"CO2",207,2000,22.1,0
3,"CO2",208,1998,18.9,0
3,"CO2",208,1999,18.9,0
3,"CO2",208,2000,18.9,0
3,"CO2",209,1998,15.05,0
3,"CO2",209,1999,15.05,0
3,"CO2",209,2000,15.05,0
3,"CO2",210,1998,12.9,0
3,"CO2",210,1999,12.9,0
3,"CO2",210,2000,12.9,0
3,"CO2",211,1998,19.3,0
3,"CO2",211,1999,19.3,0
3,"CO2",211,2000,19.3,2
3,"CO2",212,1998,15.3,0
3,"CO2",212,1999,15.3,0
3,"CO2",212,2000,15.3,0
3,"CO2",213,1998,13.6,0
3,"CO2",213,1999,13.6,0
3,"CO2",213,2000,13.6,0
3,"CO2",214,1998,15.4,0
3,"CO2",214,1999,15.4,0
3,"CO2",214,2000,15.4,0
3,"CO2",215,1998,10.6,0
3,"CO2",215,1999,10.6,0
3,"CO2",215,2000,10.6,0
3,"CO2",216,1998,11.3,0
3,"CO2",216,1999,11.3,0
3,"CO2",216,2000,11.3,0
3,"CO2",217,1998,11.8,0
3,"CO2",217,1999,11.8,0
3,"CO2",217,2000,11.8,0
3,"CO2",218,1998,22.2,3
3,"CO2",218,1999,22.2,16
3,"CO2",218,2000,22.2,21
3,"CO2",219,1998,22.2,0
3,"CO2",219,1999,22.2,0
3,"CO2",219,2000,22.2,2
3,"CO2",220,1998,13.1,0
3,"CO2",220,1999,13.1,0
3,"CO2",220,2000,13.1,0
3,"CO2",221,1998,7.4,0
3,"CO2",221,1999,7.4,0
3,"CO2",221,2000,7.4,0
3,"CO2",222,1998,4.5,0
3,"CO2",222,1999,4.5,0
3,"CO2",222,2000,4.5,0
3,"CO2",223,1998,11.7,0
3,"CO2",223,1999,11.7,0
3,"CO2",223,2000,11.7,0
3,"CO2",224,1998,19.5,0
3,"CO2",224,1999,19.5,0
3,"CO2",224,2000,19.5,0
3,"CO2",225,1998,19.9,0
3,"CO2",225,1999,19.9,12
3,"CO2",225,2000,19.9,4
3,"CO2",226,1998,11.6,0
3,"CO2",226,1999,11.6,0
3,"CO2",226,2000,11.6,0
3,"CO2",227,1998,13.9,0
3,"CO2",227,1999,13.9,0
3,"CO2",227,2000,13.9,0
3,"CO2",228,1998,15.5,0
3,"CO2",228,1999,15.5,0
3,"CO2",228,2000,15.5,0
3,"CO2",229,1998,11,0
3,"CO2",229,1999,11,0
3,"CO2",229,2000,11,0
3,"CO2",230,1998,18.6,0
3,"CO2",230,1999,18.6,2
3,"CO2",230,2000,18.6,3
3,"CO2",231,1998,17.6,0
3,"CO2",231,1999,17.6,0
3,"CO2",231,2000,17.6,0
3,"CO2",232,1998,12.7,0
3,"CO2",232,1999,12.7,0
3,"CO2",232,2000,12.7,0
3,"CO2",233,1998,20.9,0
3,"CO2",233,1999,20.9,0
3,"CO2",233,2000,20.9,0
3,"CO2",234,1998,18.8,0
3,"CO2",234,1999,18.8,0
3,"CO2",234,2000,18.8,0
3,"CO2",235,1998,22.4,0
3,"CO2",235,1999,22.4,0
3,"CO2",235,2000,22.4,0
3,"CO2",236,1998,21.2,0
3,"CO2",236,1999,21.2,0
3,"CO2",236,2000,21.2,2
3,"CO2",237,1998,18.2,0
3,"CO2",237,1999,18.2,0
3,"CO2",237,2000,18.2,0
3,"CO2",238,1998,15.3,0
3,"CO2",238,1999,15.3,0
3,"CO2",238,2000,15.3,1
3,"CO2",239,1998,13.6,0
3,"CO2",239,1999,13.6,0
3,"CO2",239,2000,13.6,0
3,"CO2",240,1998,7.3,0
3,"CO2",240,1999,7.3,0
3,"CO2",240,2000,7.3,0
3,"CO2",241,1998,17.4,0
3,"CO2",241,1999,17.4,0
3,"CO2",241,2000,17.4,0
3,"CO2",242,1998,17.4,0
3,"CO2",242,1999,17.4,0
3,"CO2",242,2000,17.4,0
3,"CO2",243,1998,10.5,0
3,"CO2",243,1999,10.5,0
3,"CO2",243,2000,10.5,0
3,"CO2",244,1998,22.9,0
3,"CO2",244,1999,22.9,5
3,"CO2",244,2000,22.9,0
3,"CO2",245,1998,23.2,0
3,"CO2",245,1999,23.2,0
3,"CO2",245,2000,23.2,0
3,"CO2",246,1998,13.8,0
3,"CO2",246,1999,13.8,0
3,"CO2",246,2000,13.8,0
3,"CO2",247,1998,14.8,0
3,"CO2",247,1999,14.8,0
3,"CO2",247,2000,14.8,0
3,"CO2",248,1998,22.2,0
3,"CO2",248,1999,22.2,0
3,"CO2",248,2000,22.2,0
3,"CO2",249,1998,20.9,0
3,"CO2",249,1999,20.9,0
3,"CO2",249,2000,20.9,0
3,"CO2",250,1998,13,0
3,"CO2",250,1999,13,0
3,"CO2",250,2000,13,0
3,"CO2",251,1998,18.9,0
3,"CO2",251,1999,18.9,0
3,"CO2",251,2000,18.9,0
3,"CO2",252,1998,19,0
3,"CO2",252,1999,19,0
3,"CO2",252,2000,19,1
3,"CO2",253,1998,15.2,0
3,"CO2",253,1999,15.2,0
3,"CO2",253,2000,15.2,0
3,"CO2",254,1998,16.8,0
3,"CO2",254,1999,16.8,2
3,"CO2",254,2000,16.8,1
3,"CO2",255,1998,18,0
3,"CO2",255,1999,18,0
3,"CO2",255,2000,18,0
3,"CO2",256,1998,24.6,0
3,"CO2",256,1999,24.6,37
3,"CO2",256,2000,24.6,29
3,"CO2",257,1998,15.4,0
3,"CO2",257,1999,15.4,0
3,"CO2",257,2000,15.4,0
3,"CO2",258,1998,17.2,0
3,"CO2",258,1999,17.2,0
3,"CO2",258,2000,17.2,0
3,"CO2",259,1998,23.2,0
3,"CO2",259,1999,23.2,0
3,"CO2",259,2000,23.2,0
3,"CO2",260,1998,22.8,0
3,"CO2",260,1999,22.8,0
3,"CO2",260,2000,22.8,4
3,"CO2",261,1998,25.5,0
3,"CO2",261,1999,25.5,2
3,"CO2",261,2000,25.5,0
3,"CO2",262,1998,7.8,0
3,"CO2",262,1999,7.8,0
3,"CO2",262,2000,7.8,0
3,"CO2",263,1998,6,0
